text,video_id,create_time,id,like_count,parent_comment_id,reply_count
"Bla bla bla du wirst Nichts ändern solange deine Brandmauer nicht fällt!!! Sie haben nicht den Mut Herr Merz , Sie sind nicht Tramp !!!!! Ich glaube alles nur schöne Worte vor der Wahl ?!?!?!",7463564243493801238,1737792243,7463760536015782678,0,7463564243493801238,0
verschwinde endgültig und last endgültig die afd rann,7463564243493801238,1737791674,7463758169106383638,0,7463564243493801238,0
er jst recht danke Herr Merz,7463564243493801238,1737791498,7463757278769955606,0,7463564243493801238,0
"Deine Kinder sind geschützt, unsere nicht!!!",7463564243493801238,1737791401,7463756812535677718,0,7463564243493801238,0
kein Merz nichts wahr was er sagt,7463564243493801238,1737790258,7463751977769747222,0,7463564243493801238,0
Aber nur wenn der widerliche typ gewählt wird habt ihr das gehört sollte er nicht gewählt werden ist er nicht bereit die Menschen in Deutschland zu schützen ist das Erpressung habe ich so verstanden,7463564243493801238,1737789170,7463747279372469014,0,7463564243493801238,0
Erstaunlich wie schnell sie ihre Meinung ändern! Von Kriegstreiber zu Familienvater?! Und unsere Söhne schicken sie in die Ukraine?! Muss kurz ins Bad🤢🤮,7463564243493801238,1737788968,7463746324996883222,0,7463564243493801238,0
Ich hoffe sehr dass sie auch wirklich etwas dagegen tun,7463564243493801238,1737788190,7463743069134095126,0,7463564243493801238,0
🤬🤬🤬🙇🙇🙇🙇💙💙💙💙🕊️🕊️🕊️🕊️,7463564243493801238,1737786940,7463737622796747542,0,7463564243493801238,0
was ein Heuchler sind sie meine Stimme haben sie net!vor 10Jahren was hab ihr gemacht nix!,7463564243493801238,1737786485,7463735392833159958,0,7463564243493801238,0
"Ich glaube Ihnen kein Wort😡.Warum, wenn sie das wirklich wollen, machen Sie die Grenzen nicht jetzt dicht.UNGLAUBWÜRDIG",7463564243493801238,1737785846,7463732916481278742,0,7463564243493801238,0
😡warum wollte ihr weiter Waffen liefern Traum weiter eure Partei hat alles ins Land gebracht 😡,7463564243493801238,1737784731,7463727746524136214,0,7463564243493801238,0
💙💙💙💙,7463564243493801238,1737783834,7463724019410453270,0,7463564243493801238,0
"Das Geschwätz glaubt keiner mehr, wer einmal lügt.....",7463564243493801238,1737782723,7463718677261058838,0,7463564243493801238,0
"Das Geschwätz glaubt keiner mehr, wer einmal lügt.....",7463564243493801238,1737782723,7463718677261058838,0,7463564243493801238,0
Unwählbar,7463564243493801238,1737779523,7463705127690535702,0,7463564243493801238,0
Diese Sprüche zu viel Trump geschnuppert. Vielleicht mal Taten folgen lassen und das noch vor den Wahlen,7463564243493801238,1737779212,7463703750612452118,0,7463564243493801238,0
"Der Täter von Magdeburg ist FREI gesprochen.
Der Täter von Aschaffenburg auch und ist in einer Psychiatrie, statt im Flieger!
Warum, bitte um Erklärung/Begründung",7463564243493801238,1737775270,7463686101821063958,0,7463564243493801238,0
"Sie können es direkt am Montag beim Bundestag diesen Antrag stellen.
Und nicht unterschiedliche Möglichkeiten",7463564243493801238,1737775181,7463685749394424598,0,7463564243493801238,0
"Endlich spricht er wie ein normaler Mensch.
Und spricht die 10-jährige Problematik an.
Indirekt macht er den aktuellen Bundeskanzler daran schuld",7463564243493801238,1737775062,7463684952863015702,0,7463564243493801238,0
Das was er sagt .... ist doch von der AfD... 💙💙💙💙💙,7463564243493801238,1737773671,7463679535054816022,0,7463564243493801238,0
Neue Normalität? Ich könnte ko..n🤮,7463564243493801238,1737773580,7463679030186558230,0,7463564243493801238,0
"╔════༺❀༻🇩🇪༺❀༻════╗
💙🇩🇪🕊️Alice für Deutschland 🕊️🇩🇪💙
╚════༺❀༻🦅༺❀༻════╝",7463564243493801238,1737769418,7463661551775630102,0,7463564243493801238,0
Black Rock go home 👿👿,7463564243493801238,1737768273,7463656716624036630,0,7463564243493801238,0
"Endlich mal was neues,stell dich einem tv Duell mit Frau Weidel und zeig was du kannst",7463564243493801238,1737765212,7463644124753494806,0,7463564243493801238,0
eure Kinder werden sich für diese Politik schämen 😏😏😏,7463564243493801238,1737763787,7463638249484059414,0,7463564243493801238,0
💯👍👍👍,7463564243493801238,1737763353,7463636268107973398,0,7463564243493801238,0
"Echt, jetzt stelle Dir vor, die leben in Palästina wo Bomben fallen und sie an einer Hauswand kleben, immer noch gute nette j. ?",7463564243493801238,1737762505,7463632694003188502,0,7463564243493801238,0
Bro will mit der AfD koalieren…,7463564243493801238,1737760784,7463625492760068886,0,7463564243493801238,0
💙💯💙,7463564243493801238,1737754705,7463599422703354646,0,7463564243493801238,0
💙💙💙💙💙🙏🙏🙏🙏,7463564243493801238,1737754615,7463599028870939414,0,7463564243493801238,0
Lasst euch bitte nicht blenden,7463564243493801238,1737753967,7463596204393726742,0,7463564243493801238,0
Das ist nur alles wegen euch. Jetzt werden wir blau wählen.🫶🏻💙💙🇩🇪,7463564243493801238,1737753873,7463595838398415638,0,7463564243493801238,0
"Dieser Mensch lügt, betrügt wo er nur kann, er und seine Kinder sind in Sicherheit aber der Bürger stirbt. Dieser Mann hätte schon längst etwas ändern können, er will es nicht. Dieses Geschwafel, diese lehren Worte will niemand mehr.",7463564243493801238,1737753048,7463592345276154647,0,7463564243493801238,0
war nicht die CDU gewesen die die Grenze öffenten??😂,7463564243493801238,1737752818,7463591323116602134,0,7463564243493801238,0
💙💙💙,7463564243493801238,1737752086,7463588191850513174,0,7463564243493801238,0
Sie haben Kinder und könnten sich vorstellen Taurus zu liefern? ich schäme mich mittlerweile für Deutschland und seine Politiker.,7463564243493801238,1737752072,7463588109244007190,0,7463564243493801238,0
🥺Darum nexte mal nur AFD Wehlen 💙💙💙,7463564243493801238,1737751682,7463586410538730262,0,7463564243493801238,0
schaff nächste Woche mit der AfD Fakten. unglaubwürdig,7463564243493801238,1737750992,7463583440313025302,0,7463564243493801238,0
