id,like_count,parent_comment_id,reply_count,text,video_id,create_time
1738878253,7468425132093342496,0,7467939440510389526,0,AUFPASSEN an MUSK hat eine neue Partei gegrundet Nur rechte Parteien sind dabei !! Er will Europa regieren !!! Es kommt ein Krieg sicherlich !!!,7467939440510389526
1738863017,7468359545033687830,0,7467939440510389526,0,Ach der Herr Baron von Münchhausen erzählt uns wieder einer seiner Geschichten,7467939440510389526
1738701725,7467666841936315158,2,7467263032603790614,0,Bob der Baumeister,7467263032603790614
1738608211,7467265264301245206,2,7467263032603790614,0,"Die Brücke muss schnell wieder funktionieren, wir zur Currywurst Bude!!",7467263032603790614
1739052942,7469175304386921238,1,7467263032603790614,0,"Der Herrr Jesus Christus ist Gott, tut Buße und glaubt an das Evangelium werdet von neuem geboren Johannes 3:3",7467263032603790614
1738622373,7467325991703741206,1,7467263032603790614,0,👍👍👍,7467263032603790614
1738607923,7467264030504764182,1,7467263032603790614,0,Was meint ihr: Geld für die Infrastruktur oder weiter sparen?,7467263032603790614
1738682723,7467585170381636374,0,7467263032603790614,3,SPD unwählbar hier auf tiktok gibt es einen Post von Thilo von der SPD der Kinder obdachlos machen will wenn sie nicht seinen Meinung sind da sieht man das von der SPD Nichts gutes zu erwarten ist,7467263032603790614
1738608381,7467265995624301334,0,7467263032603790614,1,Wenn der Wasserkopf gleichzeitig nicht abgebaut wird und Deutschland die Bürokratie abbaut dann bringt es nichts. Wir haben ein Ausgabenproblem.,7467263032603790614
0,Ich bin für Deutschland und wähle 💙💙💙💙💙💙💙💙💙💙und nicht die SPD,7473084147037408514,1739990051,7473200198933955350,5,7473084147037408514
0,niemals SPD,7473084147037408514,1739979304,7473154086003622678,5,7473084147037408514
0,Nur spd♥️♥️♥️,7473084147037408514,1739971231,7473119396668637974,3,7473084147037408514
2,Aber nicht mit SPD,7473084147037408514,1739967840,7473104734378394391,4,7473084147037408514
0,Ganz klar! Sonntag SPD wählen 🗳️🌹❤️,7473084147037408514,1739963135,7473084485044929302,3,7473084147037408514
0,nö nö nö 🙏💎💎💎💎💎💎💎🙏,7473084147037408514,1740027894,7473362149575820054,3,7473084147037408514
1,Niemals SPD,7473084147037408514,1739971269,7473119460280714006,3,7473084147037408514
0,"╔════༺❀༻🇩🇪༺❀༻════╗
🕊️🇩🇪💙 Alice für Deutschland 💙🇩🇪🕊️╚════༺❀༻🦅༺❀༻════╝",7473084147037408514,1740061016,7473504943883780886,2,7473084147037408514
0,SPD unwählbar hier auf tiktok gibt es einen Post von Thilo von der SPD der Kinder obdachlos machen will wenn sie nicht seinen Meinung sind da sieht man das von der SPD Nichts gutes zu erwarten ist,7473084147037408514,1739973129,7473127519039537942,1,7473084147037408514
0,"ΑfD'Ιer Εdwin Ηϋbner behαυptet, Deυtschlαnd sei in die WeΙtkriege ""getrieben"" worden. GeschichtsνerfäΙschυng!? #ΝΟαfd❗️",7473084147037408514,1740076862,7473573030469681942,0,7473084147037408514
0,Beide Stimmen am 23.02.2025 für die AFD 💙 😂🥰,7473084147037408514,1740055297,7473480392243970838,1,7473084147037408514
0,"niemals SPD, war das alles 😂😂",7473084147037408514,1740041831,7473422425285690134,1,7473084147037408514
0,Hoffentlich nie wieder grün oder rot,7473084147037408514,1739984347,7473175740734112534,1,7473084147037408514
0,🌹🌹🌹🌹,7473084147037408514,1739981627,7473164020423033622,0,7473084147037408514
0,♥️♥️♥️,7473084147037408514,1739972204,7473123574212297494,0,7473084147037408514
0,😱😱😱,7473084147037408514,1739970719,7473117150523523842,0,7473084147037408514
0,"Die SPD hat das beste Programm von allen Parteien, deswegen müssen wir die SPD stärken.",7470549324032740631,1739385901,7470605376662389526,3,7470549324032740631
0,👑👑👑,7470549324032740631,1739376882,7470566678792127254,3,7470549324032740631
0,❤️❤️❤️,7470549324032740631,1739376878,7470566679341499158,3,7470549324032740631
0,🌹🌹🌹,7470549324032740631,1739376877,7470566633598599958,3,7470549324032740631
0,"Mit der SPD haben wir gute Arbeitsbedingungen, eine starke Wirtschaft und gute Lebensbedingungen für alle Menschen. Deswegen wähle ich die SPD ❤️",7470549324032740631,1739385869,7470605297309500182,2,7470549324032740631
0,❤️❤️❤️❤️,7470549324032740631,1739376887,7470566656974144278,2,7470549324032740631
0,Die SPD hat seit ihrem Bestehen schon zig Mal die Arbeiterklasse verraten und betrogen,7470549324032740631,1739519351,7471178505183642390,1,7470549324032740631
0,"Wenn man Menschen im normalen Leben mit ehrlicher Politik nicht erreichen kann, muss man sich manchmal eben einen besonders verschwenderischen Mist einfallen lassen, der außer Verhältnis dazu steht.",7470549324032740631,1740138212,7473836521637380886,0,7470549324032740631
0,❤️❤️❤️,7470549324032740631,1739530860,7471227938017821462,0,7470549324032740631
